,layer,method,number,accuracy,maxdepth
2504,model.state_encoder.layers.1,SOM,17,0.9935483870967742,3
2505,model.output_proj.layers.2,SOM,21,0.8888888888888888,3
2506,model.blocks.1.activation,baseline,5,0.9384615384615385,3
2507,model.edge_s2s,SAE,52,0.9545454545454546,3
2508,model.blocks.1.activation,SOM,21,0.9942857142857143,3
2509,model.node_s2s,SAE,161,0.8737373737373737,3
2510,model.blocks.2.activation,SOM,6,1.0,3
2511,model.output_proj.layers.2,SAE,19,0.9179487179487179,3
2512,model.blocks.1.activation,SAE,13,0.9543147208121827,3
2513,model.blocks.0.activation,SAE,20,0.9487179487179487,3
2514,model.node_s2s,SAE,107,0.9105263157894737,3
2515,model.edge_s2s,SAE,47,0.8736842105263158,3
2516,model.node_s2s,baseline,49,0.91,3
2517,model.state_encoder.layers.1,SAE,28,0.8911917098445595,3
2518,model.blocks.0.activation,SAE,28,0.8769230769230769,3
2519,model.output_proj.layers.2,SAE,2,0.9794871794871794,3
2520,model.blocks.1.activation,SAE,42,1.0,3
2521,model.blocks.2.activation,SAE,29,0.9695121951219512,3
2522,model.node_s2s,SAE,111,0.9315789473684211,3
2523,model.node_s2s,baseline,47,0.8894472361809045,3
2524,model.blocks.0.activation,SAE,8,0.9489795918367347,3
2525,model.edge_s2s,SAE,25,0.9015544041450777,3
2526,model.state_encoder.layers.1,SAE,20,0.8895027624309392,3
2527,model.edge_s2s,baseline,21,0.9593908629441624,3
2528,model.state_encoder.layers.1,SAE,16,0.865979381443299,3
2529,model.blocks.1.activation,baseline,3,0.9747474747474747,3
2530,model.node_s2s,SAE,127,0.8972972972972973,3
2531,model.state_encoder.layers.1,SAE,17,0.9744897959183674,3
2532,model.blocks.2.activation,SAE,43,0.995,3
2533,model.blocks.1.activation,SOM,15,0.9733333333333334,3
2534,model.node_s2s,baseline,29,0.8442211055276382,3
2535,model.blocks.2.activation,SOM,18,0.9822485207100592,3
2536,model.edge_s2s,SAE,94,0.8900523560209425,3
2537,model.edge_s2s,SAE,38,0.9329896907216495,3
2538,model.state_encoder.layers.1,baseline,9,0.9593908629441624,3
2539,model.node_s2s,SAE,108,0.9326424870466321,3
2540,model.edge_s2s,SOM,12,0.9942196531791907,3
2541,model.edge_s2s,SAE,65,0.9343434343434344,3
2542,model.state_encoder.layers.1,SAE,45,0.9025641025641026,3
2543,model.output_proj.layers.2,SAE,23,0.921875,3
2544,model.edge_s2s,SOM,22,0.9742268041237113,3
2545,model.output_proj.layers.2,SOM,22,0.9942196531791907,3
2546,model.blocks.2.activation,SAE,30,0.9746192893401016,3
2547,model.edge_s2s,baseline,25,0.9315789473684211,3
2548,model.node_s2s,SAE,114,0.9581151832460733,3
2549,model.state_encoder.layers.1,baseline,6,0.8971428571428571,3
2550,model.edge_s2s,SAE,55,0.8877551020408163,3
2551,model.edge_s2s,SAE,183,0.7202072538860104,3
2552,model.edge_s2s,SAE,2,0.8444444444444444,3
2553,model.blocks.2.activation,SOM,1,0.9939024390243902,3
2554,model.node_s2s,SAE,8,0.96875,3
2555,model.blocks.1.activation,SOM,7,0.9931506849315068,3
2556,model.state_encoder.layers.1,baseline,1,0.9191919191919192,3
2557,model.state_encoder.layers.1,SAE,5,0.8934010152284264,3
2558,model.edge_s2s,SOM,17,1.0,3
2559,model.output_proj.layers.2,SOM,23,0.9894736842105263,3
2560,model.node_s2s,baseline,1,0.9781420765027322,3
2561,model.blocks.1.activation,baseline,11,0.9384615384615385,3
2562,model.output_proj.layers.2,SAE,15,0.9326424870466321,3
2563,model.edge_s2s,SAE,54,0.9270833333333334,3
2564,model.edge_s2s,SOM,18,0.9836065573770492,3
2565,model.edge_s2s,SAE,28,0.8307692307692308,3
2566,model.state_encoder.layers.1,SOM,1,0.9470588235294117,3
2567,model.output_proj.layers.2,SAE,8,0.9025641025641026,3
2568,model.node_s2s,SOM,17,1.0,3
2569,model.edge_s2s,baseline,60,0.9946236559139785,3
2570,model.edge_s2s,SAE,128,0.9226804123711341,3
2571,model.edge_s2s,SAE,67,0.8917525773195877,3
2572,model.node_s2s,baseline,25,0.9336734693877551,3
2573,model.state_encoder.layers.1,SAE,44,0.9581151832460733,3
2574,model.edge_s2s,SAE,17,0.9081632653061225,3
2575,model.output_proj.layers.2,baseline,14,0.8512820512820513,3
2576,model.node_s2s,SAE,31,0.9689119170984456,3
2577,model.node_s2s,SAE,48,0.9547738693467337,3
2578,model.state_encoder.layers.1,SAE,42,0.99,3
2579,model.output_proj.layers.2,SAE,9,0.9278350515463918,3
2580,model.edge_s2s,SAE,64,0.9322916666666666,3
2581,model.node_s2s,baseline,51,0.9438775510204082,3
2582,model.blocks.2.activation,SAE,0,0.975,3
2583,model.output_proj.layers.2,SAE,5,0.9292929292929293,3
2584,model.node_s2s,SAE,163,0.9846938775510204,3
2585,model.output_proj.layers.2,SAE,14,0.8608247422680413,3
2586,model.output_proj.layers.2,SAE,18,0.9226804123711341,3
2587,model.blocks.1.activation,SAE,9,0.9797979797979798,3
2588,model.edge_s2s,SAE,160,0.9441624365482234,3
2589,model.node_s2s,baseline,28,0.9845360824742269,3
2590,model.node_s2s,baseline,50,0.87,3
2591,model.node_s2s,SAE,96,0.9312169312169312,3
2592,model.output_proj.layers.2,baseline,15,0.9849246231155779,3
2593,model.state_encoder.layers.1,SAE,43,0.9698492462311558,3
2594,model.node_s2s,SAE,136,0.9021739130434783,3
2595,model.edge_s2s,SAE,189,0.8186528497409327,3
2596,model.blocks.2.activation,baseline,10,0.949238578680203,3
2597,model.blocks.2.activation,SAE,22,0.9747474747474747,3
2598,model.node_s2s,SAE,173,0.9414893617021277,3
2599,model.edge_s2s,baseline,33,0.9424083769633508,3
2600,model.edge_s2s,SAE,57,0.9010416666666666,3
2601,model.state_encoder.layers.1,SOM,3,0.9741935483870968,3
2602,model.edge_s2s,SAE,97,0.8489583333333334,3
2603,model.blocks.1.activation,SAE,7,0.9642857142857143,3
2604,model.blocks.0.activation,baseline,7,0.8138297872340425,3
2605,model.edge_s2s,baseline,35,0.9191919191919192,3
2606,model.edge_s2s,SAE,27,0.8770053475935828,3
2607,model.node_s2s,SAE,20,0.88,3
2608,model.blocks.1.activation,SAE,4,0.9,3
2609,model.node_s2s,baseline,23,0.9818181818181818,3
2610,model.output_proj.layers.2,SAE,31,0.882051282051282,3
2611,model.output_proj.layers.2,SAE,7,0.964824120603015,3
2612,model.node_s2s,SAE,104,0.9536082474226805,3
2613,model.edge_s2s,SAE,61,0.8673469387755102,3
2614,model.node_s2s,SAE,68,0.9430051813471503,3
2615,model.node_s2s,SAE,5,0.9595959595959596,3
2616,model.blocks.0.activation,SOM,10,0.9865771812080537,3
2617,model.blocks.0.activation,SAE,31,0.8743455497382199,3
2618,model.edge_s2s,SOM,3,0.9939759036144579,3
2619,model.node_s2s,SOM,24,1.0,3
2620,model.output_proj.layers.2,SAE,17,0.9226804123711341,3
2621,model.node_s2s,SAE,67,0.98,3
2622,model.blocks.1.activation,SAE,45,0.9536082474226805,3
2623,model.edge_s2s,SAE,139,0.8775510204081632,3
2624,model.node_s2s,SAE,134,0.9315789473684211,3
2625,model.node_s2s,SAE,24,0.9479166666666666,3
2626,model.blocks.1.activation,SAE,43,0.8917525773195877,3
2627,model.node_s2s,SAE,91,0.9315789473684211,3
2628,model.edge_s2s,SAE,127,0.9540816326530612,3
2629,model.edge_s2s,SAE,121,0.9166666666666666,3
2630,model.output_proj.layers.2,SAE,42,0.9796954314720813,3
2631,model.blocks.1.activation,SOM,24,0.993006993006993,3
2632,model.edge_s2s,SAE,104,0.9692307692307692,3
2633,model.edge_s2s,SAE,174,0.93717277486911,3
2634,model.node_s2s,SAE,39,0.9576719576719577,3
2635,model.blocks.1.activation,SAE,30,0.8615384615384616,3
2636,model.node_s2s,SAE,106,0.9326424870466321,3
2637,model.node_s2s,baseline,7,0.9948717948717949,3
2638,model.blocks.1.activation,SAE,20,0.8844221105527639,3
2639,model.node_s2s,baseline,4,0.96875,3
2640,model.blocks.0.activation,SOM,18,0.9885714285714285,3
2641,model.node_s2s,SAE,33,0.9206349206349206,3
2642,model.blocks.0.activation,SOM,23,0.9863013698630136,3
2643,model.blocks.2.activation,SAE,16,0.9278350515463918,3
2644,model.edge_s2s,baseline,22,0.98,3
2645,model.edge_s2s,SAE,16,0.8939393939393939,3
2646,model.blocks.0.activation,SAE,36,1.0,3
2647,model.node_s2s,SAE,172,0.8548387096774194,3
2648,model.node_s2s,baseline,3,0.9047619047619048,3
2649,model.blocks.2.activation,SAE,21,0.9796954314720813,3
2650,model.node_s2s,SAE,179,0.9587628865979382,3
2651,model.node_s2s,SAE,71,0.9375,3
2652,model.edge_s2s,SAE,43,0.8082901554404145,3
2653,model.blocks.2.activation,SAE,14,0.9797979797979798,3
2654,model.node_s2s,baseline,53,0.923469387755102,3
2655,model.node_s2s,baseline,13,0.9597989949748744,3
2656,model.edge_s2s,SAE,24,0.8564102564102564,3
2657,model.blocks.2.activation,SOM,5,0.9929577464788732,3
2658,model.edge_s2s,SAE,22,0.9267015706806283,3
2659,model.output_proj.layers.2,SOM,4,0.9923664122137404,3
2660,model.edge_s2s,SAE,81,0.9166666666666666,3
2661,model.output_proj.layers.2,SAE,34,0.8888888888888888,3
2662,model.edge_s2s,baseline,32,0.8844221105527639,3
2663,model.blocks.1.activation,baseline,9,0.9593908629441624,3
2664,model.node_s2s,SAE,61,0.9354838709677419,3
2665,model.blocks.2.activation,SAE,8,0.9343434343434344,3
2666,model.blocks.2.activation,SOM,8,0.9605263157894737,3
2667,model.edge_s2s,SAE,58,0.7684210526315789,3
2668,model.node_s2s,SAE,116,0.958974358974359,3
2669,model.node_s2s,SAE,83,0.9183673469387755,3
2670,model.blocks.1.activation,SAE,5,0.9479166666666666,3
2671,model.state_encoder.layers.1,SAE,14,0.8367346938775511,3
2672,model.state_encoder.layers.1,SAE,11,0.8928571428571429,3
2673,model.blocks.2.activation,SAE,46,0.9489795918367347,3
2674,model.blocks.0.activation,SAE,30,0.9798994974874372,3
2675,model.blocks.0.activation,SAE,44,0.8527918781725888,3
2676,model.output_proj.layers.2,SAE,36,0.9641025641025641,3
2677,model.blocks.2.activation,baseline,5,0.9384615384615385,3
2678,model.edge_s2s,SAE,150,0.776595744680851,3
2679,model.node_s2s,SAE,51,0.8743718592964824,3
2680,model.blocks.0.activation,SOM,15,1.0,3
2681,model.node_s2s,SAE,112,0.9090909090909091,3
2682,model.edge_s2s,SAE,86,0.9375,3
2683,model.edge_s2s,baseline,27,0.9803921568627451,3
2684,model.edge_s2s,SAE,19,0.9375,3
2685,model.edge_s2s,SAE,79,0.8241206030150754,3
2686,model.blocks.1.activation,SAE,21,0.9025641025641026,3
2687,model.edge_s2s,SAE,106,0.9119170984455959,3
2688,model.node_s2s,baseline,59,0.9346733668341709,3
2689,model.blocks.2.activation,SOM,23,0.9935897435897436,3
2690,model.state_encoder.layers.1,SAE,23,0.964824120603015,3
2691,model.node_s2s,baseline,0,0.97,3
2692,model.node_s2s,SAE,81,0.9230769230769231,3
2693,model.edge_s2s,SAE,108,0.8404255319148937,3
2694,model.edge_s2s,SAE,92,0.796875,3
2695,model.output_proj.layers.2,SOM,17,0.9943181818181818,3
2696,model.edge_s2s,SAE,149,0.8247422680412371,3
2697,model.output_proj.layers.2,SAE,22,0.844559585492228,3
2698,model.output_proj.layers.2,SAE,13,0.7766497461928934,3
2699,model.blocks.2.activation,SOM,11,0.987012987012987,3
2700,model.blocks.0.activation,SAE,11,0.882051282051282,3
2701,model.edge_s2s,baseline,52,0.8860103626943006,3
2702,model.edge_s2s,SAE,12,0.9270833333333334,3
2703,model.blocks.2.activation,baseline,3,0.9747474747474747,3
2704,model.edge_s2s,SAE,151,0.8341708542713567,3
2705,model.edge_s2s,SAE,34,0.875,3
2706,model.node_s2s,SAE,133,0.9597989949748744,3
2707,model.node_s2s,SAE,149,0.9427083333333334,3
2708,model.node_s2s,baseline,27,0.9897435897435898,3
2709,model.edge_s2s,SAE,87,0.8984771573604061,3
2710,model.edge_s2s,baseline,51,0.8775510204081632,3
2711,model.blocks.1.activation,SOM,17,0.9943502824858758,3
2712,model.state_encoder.layers.1,SOM,4,0.9876543209876543,3
2713,model.edge_s2s,SAE,181,0.8601036269430051,3
2714,model.node_s2s,SAE,80,0.8051282051282052,3
2715,model.node_s2s,SAE,4,0.9646464646464646,3
2716,model.edge_s2s,SAE,15,0.7823834196891192,3
2717,model.output_proj.layers.2,SOM,1,0.9864864864864865,3
2718,model.blocks.1.activation,SAE,2,0.9441624365482234,3
2719,model.edge_s2s,SAE,88,0.917098445595855,3
2720,model.blocks.0.activation,SOM,1,0.9865771812080537,3
2721,model.state_encoder.layers.1,SOM,7,0.9802631578947368,3
2722,model.node_s2s,SOM,7,1.0,3
2723,model.node_s2s,baseline,17,0.955,3
2724,model.blocks.2.activation,SAE,39,0.9639175257731959,3
2725,model.blocks.1.activation,baseline,6,0.8971428571428571,3
2726,model.edge_s2s,baseline,61,0.9533678756476683,3
2727,model.blocks.0.activation,baseline,0,0.9841269841269841,3
2728,model.blocks.2.activation,SAE,6,0.9021739130434783,3
2729,model.edge_s2s,SAE,142,0.9270833333333334,3
2730,model.node_s2s,SAE,40,0.8461538461538461,3
2731,model.node_s2s,SAE,75,0.9234972677595629,3
2732,model.blocks.1.activation,SAE,24,0.7708333333333334,3
2733,model.node_s2s,baseline,57,0.8969072164948454,3
2734,model.node_s2s,baseline,63,0.9444444444444444,3
2735,model.node_s2s,SAE,64,0.9270833333333334,3
2736,model.blocks.2.activation,SOM,22,0.9930555555555556,3
2737,model.edge_s2s,SAE,166,0.8461538461538461,3
2738,model.blocks.2.activation,SOM,10,0.9862068965517241,3
2739,model.edge_s2s,SAE,164,0.8608247422680413,3
2740,model.blocks.2.activation,SAE,35,0.8578947368421053,3
2741,model.node_s2s,SAE,74,0.8984771573604061,3
2742,model.blocks.2.activation,SAE,40,0.8711340206185567,3
2743,model.node_s2s,SAE,103,0.9263157894736842,3
2744,model.edge_s2s,SAE,185,0.8298969072164949,3
2745,model.blocks.1.activation,baseline,12,0.9747474747474747,3
2746,model.blocks.0.activation,SOM,12,0.9888268156424581,3
2747,model.blocks.0.activation,SAE,26,0.900523560209424,3
2748,model.blocks.2.activation,SAE,28,0.8797814207650273,3
2749,model.blocks.1.activation,SOM,6,0.9673202614379085,3
2750,model.node_s2s,SAE,92,0.9523809523809523,3
2751,model.blocks.1.activation,SAE,40,0.8369565217391305,3
2752,model.edge_s2s,SAE,66,0.9020618556701031,3
2753,model.output_proj.layers.2,SOM,13,0.993006993006993,3
2754,model.edge_s2s,SAE,72,0.844559585492228,3
2755,model.node_s2s,baseline,43,0.9646464646464646,3
2756,model.node_s2s,SAE,184,0.8520408163265306,3
2757,model.node_s2s,baseline,54,0.8442211055276382,3
2758,model.edge_s2s,SAE,77,0.8434343434343434,3
2759,model.output_proj.layers.2,SAE,11,0.9285714285714286,3
2760,model.node_s2s,SAE,73,0.8040201005025126,3
2761,model.node_s2s,SAE,176,0.9641025641025641,3
2762,model.node_s2s,SAE,146,0.9312169312169312,3
2763,model.state_encoder.layers.1,SAE,37,0.8461538461538461,3
2764,model.edge_s2s,SAE,93,0.8601036269430051,3
2765,model.node_s2s,SAE,118,0.9210526315789473,3
2766,model.blocks.2.activation,baseline,0,0.9841269841269841,3
2767,model.blocks.1.activation,SAE,19,0.9696969696969697,3
2768,model.node_s2s,SOM,13,1.0,3
2769,model.state_encoder.layers.1,SAE,25,0.9949238578680203,3
2770,model.node_s2s,SAE,69,0.9593908629441624,3
2771,model.state_encoder.layers.1,SAE,30,0.9540816326530612,3
2772,model.edge_s2s,SAE,140,0.8181818181818182,3
2773,model.blocks.2.activation,SAE,26,0.9368421052631579,3
2774,model.node_s2s,SAE,97,0.9644670050761421,3
2775,model.edge_s2s,baseline,8,0.8944723618090452,3
2776,model.output_proj.layers.2,SOM,19,0.9928571428571429,3
2777,model.blocks.0.activation,SOM,9,0.961038961038961,3
2778,model.node_s2s,SAE,95,0.8823529411764706,3
2779,model.edge_s2s,SAE,39,0.893048128342246,3
2780,model.edge_s2s,SAE,155,0.9072164948453608,3
2781,model.blocks.1.activation,baseline,13,0.9067357512953368,3
2782,model.node_s2s,SAE,10,0.9206349206349206,3
2783,model.blocks.0.activation,SAE,4,0.8775510204081632,3
2784,model.edge_s2s,SAE,37,0.9540816326530612,3
2785,model.blocks.0.activation,SAE,16,0.8191489361702128,3
2786,model.edge_s2s,SAE,168,0.8826530612244898,3
2787,model.blocks.0.activation,SAE,6,0.8163265306122449,3
2788,model.state_encoder.layers.1,baseline,15,0.9849246231155779,3
2789,model.node_s2s,baseline,22,1.0,3
2790,model.blocks.1.activation,SOM,14,0.9929078014184397,3
2791,model.blocks.0.activation,SAE,1,0.9898477157360406,3
2792,model.node_s2s,SAE,126,0.9421052631578948,3
2793,model.state_encoder.layers.1,SAE,31,0.9282051282051282,3
2794,model.output_proj.layers.2,SAE,12,0.9030612244897959,3
2795,model.blocks.0.activation,baseline,12,0.9747474747474747,3
2796,model.node_s2s,SAE,147,0.9427083333333334,3
2797,model.blocks.0.activation,SOM,21,1.0,3
2798,model.output_proj.layers.2,SAE,45,0.88,3
2799,model.edge_s2s,baseline,2,0.8994974874371859,3
2800,model.node_s2s,baseline,18,0.8994974874371859,3
2801,model.blocks.2.activation,baseline,8,0.841025641025641,3
2802,model.output_proj.layers.2,SAE,39,0.9166666666666666,3
2803,model.edge_s2s,SAE,115,0.7989690721649485,3
2804,model.edge_s2s,SAE,89,0.9175257731958762,3
2805,model.output_proj.layers.2,baseline,9,0.9593908629441624,3
2806,model.edge_s2s,baseline,10,0.9783783783783784,3
2807,model.state_encoder.layers.1,SOM,23,0.9931972789115646,3
2808,model.blocks.0.activation,SAE,0,0.9343434343434344,3
2809,model.edge_s2s,SAE,36,0.953125,3
2810,model.blocks.0.activation,baseline,14,0.8512820512820513,3
2811,model.node_s2s,SAE,159,0.9308510638297872,3
2812,model.edge_s2s,SAE,105,0.9487179487179487,3
2813,model.blocks.0.activation,SAE,45,0.9025641025641026,3
2814,model.state_encoder.layers.1,SOM,21,0.9861111111111112,3
2815,model.edge_s2s,SOM,0,0.9854014598540146,3
2816,model.node_s2s,SOM,9,1.0,3
2817,model.state_encoder.layers.1,SAE,29,0.9641025641025641,3
2818,model.node_s2s,SAE,113,0.9748743718592965,3
2819,model.blocks.0.activation,SAE,2,0.8666666666666667,3
2820,model.edge_s2s,baseline,5,0.8969072164948454,3
2821,model.edge_s2s,SAE,137,0.9086294416243654,3
2822,model.edge_s2s,SAE,184,0.8974358974358975,3
2823,model.edge_s2s,SAE,101,0.900523560209424,3
2824,model.edge_s2s,SAE,75,0.8762886597938144,3
2825,model.node_s2s,SAE,79,0.9523809523809523,3
2826,model.output_proj.layers.2,SOM,9,0.9928057553956835,3
2827,model.node_s2s,SAE,87,0.9476439790575916,3
2828,model.output_proj.layers.2,baseline,6,0.8971428571428571,3
2829,model.edge_s2s,SAE,48,0.8375634517766497,3
2830,model.state_encoder.layers.1,SAE,0,0.9489795918367347,3
2831,model.state_encoder.layers.1,baseline,12,0.9747474747474747,3
2832,model.node_s2s,baseline,46,0.934010152284264,3
2833,model.output_proj.layers.2,SAE,47,0.8140703517587939,3
2834,model.state_encoder.layers.1,SAE,47,0.8484848484848485,3
2835,model.edge_s2s,SAE,133,0.8870967741935484,3
2836,model.edge_s2s,baseline,48,0.8186528497409327,3
2837,model.edge_s2s,baseline,42,0.88268156424581,3
2838,model.node_s2s,SAE,131,0.9130434782608695,3
2839,model.output_proj.layers.2,SOM,24,0.9866666666666667,3
2840,model.state_encoder.layers.1,SAE,21,0.826530612244898,3
2841,model.node_s2s,SAE,170,0.9375,3
2842,model.output_proj.layers.2,SOM,16,0.9939393939393939,3
2843,model.blocks.0.activation,SOM,0,0.9873417721518988,3
2844,model.edge_s2s,SAE,154,0.9740932642487047,3
2845,model.edge_s2s,baseline,59,0.9137055837563451,3
2846,model.blocks.1.activation,SAE,3,0.9543147208121827,3
2847,model.blocks.2.activation,SOM,2,0.9655172413793104,3
2848,model.state_encoder.layers.1,baseline,13,0.9067357512953368,3
2849,model.node_s2s,SAE,183,0.9521276595744681,3
2850,model.blocks.1.activation,SAE,14,0.8219895287958116,3
2851,model.blocks.0.activation,SAE,22,0.8650306748466258,3
2852,model.state_encoder.layers.1,SAE,46,0.9696969696969697,3
2853,model.state_encoder.layers.1,SOM,18,1.0,3
2854,model.node_s2s,SAE,124,0.9695431472081218,3
2855,model.edge_s2s,SAE,11,0.9285714285714286,3
2856,model.node_s2s,SAE,2,0.9315789473684211,3
2857,model.edge_s2s,SAE,112,0.9470899470899471,3
2858,model.edge_s2s,SAE,44,0.9585492227979274,3
2859,model.node_s2s,baseline,40,0.9292929292929293,3
2860,model.node_s2s,SAE,143,0.9696969696969697,3
2861,model.edge_s2s,SAE,158,0.9162303664921466,3
2862,model.edge_s2s,SAE,135,0.8497409326424871,3
2863,model.edge_s2s,baseline,17,1.0,3
2864,model.blocks.0.activation,SAE,18,0.9176470588235294,3
2865,model.edge_s2s,SAE,120,0.9523809523809523,3
2866,model.blocks.1.activation,SAE,6,0.9230769230769231,3
2867,model.node_s2s,SAE,43,0.9259259259259259,3
2868,model.edge_s2s,SAE,123,0.8342245989304813,3
2869,model.output_proj.layers.2,SAE,38,0.8974358974358975,3
2870,model.blocks.2.activation,SAE,12,0.8375634517766497,3
2871,model.edge_s2s,SAE,90,0.9072164948453608,3
2872,model.edge_s2s,baseline,30,0.8333333333333334,3
2873,model.output_proj.layers.2,SOM,6,0.9942528735632183,3
2874,model.node_s2s,SAE,157,0.9487179487179487,3
2875,model.state_encoder.layers.1,SOM,16,0.9895287958115183,3
2876,model.edge_s2s,SAE,116,0.8214285714285714,3
2877,model.blocks.1.activation,SOM,0,0.9593908629441624,3
2878,model.state_encoder.layers.1,SOM,2,0.9673202614379085,3
